STATE,COUNTY,B01001_001E,B19013_001E,B25058_001E,NAME,COUNTY_NAME,STATE_NAME,YEAR
13,153,140713,58401,606,"Houston County, Georgia",Houston County,Georgia,2010
13,153,143925,51021,583,"Houston County, Georgia",Houston County,Georgia,2011
13,153,146136,54457,706,"Houston County, Georgia",Houston County,Georgia,2012
13,153,147658,49660,682,"Houston County, Georgia",Houston County,Georgia,2013
13,153,149111,51054,674,"Houston County, Georgia",Houston County,Georgia,2014
13,153,150033,55044,691,"Houston County, Georgia",Houston County,Georgia,2015
13,153,152122,62493,700,"Houston County, Georgia",Houston County,Georgia,2016
13,153,153479,58525,723,"Houston County, Georgia",Houston County,Georgia,2017
13,153,155469,58965,741,"Houston County, Georgia",Houston County,Georgia,2018
13,153,157863,66740,743,"Houston County, Georgia",Houston County,Georgia,2019
13,153,166829,72848,839,"Houston County, Georgia",Houston County,Georgia,2021
13,153,169631,71068,852,"Houston County, Georgia",Houston County,Georgia,2022
13,157,67519,66557,567,"Jackson County, Georgia",Jackson County,Georgia,2017
13,157,70422,73150,544,"Jackson County, Georgia",Jackson County,Georgia,2018
13,157,72977,65063,599,"Jackson County, Georgia",Jackson County,Georgia,2019
13,157,80286,72116,731,"Jackson County, Georgia",Jackson County,Georgia,2021
13,157,83936,83843,821,"Jackson County, Georgia",Jackson County,Georgia,2022
13,179,65451,45485,728,"Liberty County, Georgia",Liberty County,Georgia,2011
13,179,65471,42990,785,"Liberty County, Georgia",Liberty County,Georgia,2012
13,179,64135,39140,789,"Liberty County, Georgia",Liberty County,Georgia,2013
13,179,65198,41812,826,"Liberty County, Georgia",Liberty County,Georgia,2014
13,179,62467,36573,782,"Liberty County, Georgia",Liberty County,Georgia,2015
13,179,62570,45138,858,"Liberty County, Georgia",Liberty County,Georgia,2016
13,179,65711,48624,938,"Liberty County, Georgia",Liberty County,Georgia,2021
13,179,68030,61546,1078,"Liberty County, Georgia",Liberty County,Georgia,2022
13,185,89724,38532,456,"Lowndes County, Georgia",Lowndes County,Georgia,2005
13,185,97844,36282,465,"Lowndes County, Georgia",Lowndes County,Georgia,2006
13,185,101790,40084,532,"Lowndes County, Georgia",Lowndes County,Georgia,2007
13,185,104583,42834,551,"Lowndes County, Georgia",Lowndes County,Georgia,2008
13,185,106814,38422,576,"Lowndes County, Georgia",Lowndes County,Georgia,2009
13,185,109734,36132,602,"Lowndes County, Georgia",Lowndes County,Georgia,2010
13,185,111885,32898,556,"Lowndes County, Georgia",Lowndes County,Georgia,2011
13,185,114552,37165,618,"Lowndes County, Georgia",Lowndes County,Georgia,2012
13,185,112916,35317,565,"Lowndes County, Georgia",Lowndes County,Georgia,2013
13,185,113523,38733,571,"Lowndes County, Georgia",Lowndes County,Georgia,2014
13,185,112865,34455,568,"Lowndes County, Georgia",Lowndes County,Georgia,2015
13,185,114628,41449,577,"Lowndes County, Georgia",Lowndes County,Georgia,2016
13,185,115489,41156,633,"Lowndes County, Georgia",Lowndes County,Georgia,2017
13,185,116321,34886,582,"Lowndes County, Georgia",Lowndes County,Georgia,2018
13,185,117406,45683,651,"Lowndes County, Georgia",Lowndes County,Georgia,2019
13,185,119276,42242,670,"Lowndes County, Georgia",Lowndes County,Georgia,2021
13,185,119739,52307,817,"Lowndes County, Georgia",Lowndes County,Georgia,2022
13,215,175930,34040,475,"Muscogee County, Georgia",Muscogee County,Georgia,2005
13,215,188660,41164,526,"Muscogee County, Georgia",Muscogee County,Georgia,2006
13,215,187046,41514,524,"Muscogee County, Georgia",Muscogee County,Georgia,2007
13,215,186984,40223,494,"Muscogee County, Georgia",Muscogee County,Georgia,2008
13,215,190414,39438,563,"Muscogee County, Georgia",Muscogee County,Georgia,2009
13,215,190417,35384,544,"Muscogee County, Georgia",Muscogee County,Georgia,2010
13,215,194107,37333,569,"Muscogee County, Georgia",Muscogee County,Georgia,2011
13,215,198413,45178,591,"Muscogee County, Georgia",Muscogee County,Georgia,2012
13,215,202824,40499,652,"Muscogee County, Georgia",Muscogee County,Georgia,2013
13,215,200887,42176,634,"Muscogee County, Georgia",Muscogee County,Georgia,2014
13,215,200579,41859,659,"Muscogee County, Georgia",Muscogee County,Georgia,2015
13,215,197485,40060,652,"Muscogee County, Georgia",Muscogee County,Georgia,2016
13,215,194058,42107,656,"Muscogee County, Georgia",Muscogee County,Georgia,2017
13,215,194160,47288,676,"Muscogee County, Georgia",Muscogee County,Georgia,2018
13,215,195769,46934,729,"Muscogee County, Georgia",Muscogee County,Georgia,2019
13,215,205617,52734,726,"Muscogee County, Georgia",Muscogee County,Georgia,2021
13,215,202616,53750,807,"Muscogee County, Georgia",Muscogee County,Georgia,2022
13,217,85474,49343,585,"Newton County, Georgia",Newton County,Georgia,2005
13,217,91451,49616,593,"Newton County, Georgia",Newton County,Georgia,2006
13,217,96019,49157,646,"Newton County, Georgia",Newton County,Georgia,2007
13,217,98542,55506,741,"Newton County, Georgia",Newton County,Georgia,2008
13,217,99944,50207,683,"Newton County, Georgia",Newton County,Georgia,2009
13,217,100086,49397,720,"Newton County, Georgia",Newton County,Georgia,2010
13,217,100814,40932,626,"Newton County, Georgia",Newton County,Georgia,2011
13,217,101505,48974,694,"Newton County, Georgia",Newton County,Georgia,2012
13,217,102446,54107,796,"Newton County, Georgia",Newton County,Georgia,2013
13,217,103675,46790,733,"Newton County, Georgia",Newton County,Georgia,2014
13,217,105473,50806,684,"Newton County, Georgia",Newton County,Georgia,2015
13,217,106999,48628,688,"Newton County, Georgia",Newton County,Georgia,2016
13,217,108078,57337,744,"Newton County, Georgia",Newton County,Georgia,2017
13,217,109541,57344,851,"Newton County, Georgia",Newton County,Georgia,2018
13,217,111744,57254,834,"Newton County, Georgia",Newton County,Georgia,2019
13,217,115355,75589,993,"Newton County, Georgia",Newton County,Georgia,2021
13,217,117621,73579,1041,"Newton County, Georgia",Newton County,Georgia,2022
13,223,111654,55528,656,"Paulding County, Georgia",Paulding County,Georgia,2005
13,223,121530,59009,704,"Paulding County, Georgia",Paulding County,Georgia,2006
13,223,127906,57028,667,"Paulding County, Georgia",Paulding County,Georgia,2007
13,223,133135,57464,650,"Paulding County, Georgia",Paulding County,Georgia,2008
13,223,136655,62302,773,"Paulding County, Georgia",Paulding County,Georgia,2009
13,223,142741,60169,766,"Paulding County, Georgia",Paulding County,Georgia,2010
13,223,143542,57764,720,"Paulding County, Georgia",Paulding County,Georgia,2011
13,223,144800,57332,761,"Paulding County, Georgia",Paulding County,Georgia,2012
13,223,146950,56307,858,"Paulding County, Georgia",Paulding County,Georgia,2013
13,223,148987,62453,796,"Paulding County, Georgia",Paulding County,Georgia,2014
13,223,152238,60214,866,"Paulding County, Georgia",Paulding County,Georgia,2015
13,223,155825,60856,880,"Paulding County, Georgia",Paulding County,Georgia,2016
13,223,159445,66482,927,"Paulding County, Georgia",Paulding County,Georgia,2017
13,223,164044,73084,991,"Paulding County, Georgia",Paulding County,Georgia,2018
13,223,168667,75800,1031,"Paulding County, Georgia",Paulding County,Georgia,2019
13,223,173780,93815,1304,"Paulding County, Georgia",Paulding County,Georgia,2021
13,223,178421,86847,1169,"Paulding County, Georgia",Paulding County,Georgia,2022
13,245,185150,37541,486,"Richmond County, Georgia",Richmond County,Georgia,2005
13,245,194398,35062,490,"Richmond County, Georgia",Richmond County,Georgia,2006
13,245,197372,37075,524,"Richmond County, Georgia",Richmond County,Georgia,2007
13,245,199486,37796,490,"Richmond County, Georgia",Richmond County,Georgia,2008
13,245,199768,34398,523,"Richmond County, Georgia",Richmond County,Georgia,2009
13,245,201005,39152,547,"Richmond County, Georgia",Richmond County,Georgia,2010
13,245,201217,38928,595,"Richmond County, Georgia",Richmond County,Georgia,2011
13,245,202587,37154,582,"Richmond County, Georgia",Richmond County,Georgia,2012
13,245,202003,35649,611,"Richmond County, Georgia",Richmond County,Georgia,2013
13,245,201368,35793,585,"Richmond County, Georgia",Richmond County,Georgia,2014
13,245,201793,41672,611,"Richmond County, Georgia",Richmond County,Georgia,2015
13,245,201647,41419,646,"Richmond County, Georgia",Richmond County,Georgia,2016
13,245,201800,37324,673,"Richmond County, Georgia",Richmond County,Georgia,2017
13,245,201554,39413,678,"Richmond County, Georgia",Richmond County,Georgia,2018
13,245,202518,44973,719,"Richmond County, Georgia",Richmond County,Georgia,2019
13,245,205673,48048,770,"Richmond County, Georgia",Richmond County,Georgia,2021
13,245,206640,49915,786,"Richmond County, Georgia",Richmond County,Georgia,2022
13,247,77375,50544,721,"Rockdale County, Georgia",Rockdale County,Georgia,2005
13,247,80332,54579,692,"Rockdale County, Georgia",Rockdale County,Georgia,2006
13,247,82052,55247,674,"Rockdale County, Georgia",Rockdale County,Georgia,2007
13,247,83222,58742,760,"Rockdale County, Georgia",Rockdale County,Georgia,2008
13,247,84569,49447,761,"Rockdale County, Georgia",Rockdale County,Georgia,2009
13,247,85434,57266,750,"Rockdale County, Georgia",Rockdale County,Georgia,2010
13,247,85765,51067,738,"Rockdale County, Georgia",Rockdale County,Georgia,2011
13,247,85820,50200,675,"Rockdale County, Georgia",Rockdale County,Georgia,2012
13,247,86919,49767,721,"Rockdale County, Georgia",Rockdale County,Georgia,2013
13,247,87754,46524,701,"Rockdale County, Georgia",Rockdale County,Georgia,2014
13,247,88856,50761,756,"Rockdale County, Georgia",Rockdale County,Georgia,2015
13,247,89355,56820,789,"Rockdale County, Georgia",Rockdale County,Georgia,2016
13,247,90312,62429,816,"Rockdale County, Georgia",Rockdale County,Georgia,2017
13,247,90594,61222,956,"Rockdale County, Georgia",Rockdale County,Georgia,2018
13,247,90896,60560,875,"Rockdale County, Georgia",Rockdale County,Georgia,2019
13,247,94082,66267,935,"Rockdale County, Georgia",Rockdale County,Georgia,2021
13,247,94984,73998,1199,"Rockdale County, Georgia",Rockdale County,Georgia,2022
13,255,65380,47027,603,"Spalding County, Georgia",Spalding County,Georgia,2017
13,255,66100,42920,645,"Spalding County, Georgia",Spalding County,Georgia,2018
13,255,66703,51677,548,"Spalding County, Georgia",Spalding County,Georgia,2019
13,255,67909,54585,719,"Spalding County, Georgia",Spalding County,Georgia,2021
13,255,68919,54803,755,"Spalding County, Georgia",Spalding County,Georgia,2022
13,285,67187,41477,470,"Troup County, Georgia",Troup County,Georgia,2010
13,285,67764,40368,497,"Troup County, Georgia",Troup County,Georgia,2011
13,285,68468,36739,480,"Troup County, Georgia",Troup County,Georgia,2012
13,285,69053,43642,553,"Troup County, Georgia",Troup County,Georgia,2013
13,285,69469,40486,580,"Troup County, Georgia",Troup County,Georgia,2014
13,285,69763,39067,516,"Troup County, Georgia",Troup County,Georgia,2015
13,285,70005,42371,594,"Troup County, Georgia",Troup County,Georgia,2016
13,285,69786,38977,494,"Troup County, Georgia",Troup County,Georgia,2017
13,285,70034,44260,610,"Troup County, Georgia",Troup County,Georgia,2018
13,285,69922,46198,581,"Troup County, Georgia",Troup County,Georgia,2019
13,285,69720,49187,638,"Troup County, Georgia",Troup County,Georgia,2021
13,285,70191,57988,767,"Troup County, Georgia",Troup County,Georgia,2022
13,295,68761,36927,408,"Walker County, Georgia",Walker County,Georgia,2010
13,295,68848,38187,416,"Walker County, Georgia",Walker County,Georgia,2011
13,295,68094,35824,441,"Walker County, Georgia",Walker County,Georgia,2012
13,295,68198,42018,483,"Walker County, Georgia",Walker County,Georgia,2013
13,295,68218,38493,446,"Walker County, Georgia",Walker County,Georgia,2014
13,295,68066,44358,517,"Walker County, Georgia",Walker County,Georgia,2015
13,295,67896,39209,538,"Walker County, Georgia",Walker County,Georgia,2016
13,295,68939,45410,552,"Walker County, Georgia",Walker County,Georgia,2017
13,295,69410,42609,577,"Walker County, Georgia",Walker County,Georgia,2018
13,295,69761,47856,499,"Walker County, Georgia",Walker County,Georgia,2019
13,295,68510,43672,545,"Walker County, Georgia",Walker County,Georgia,2021
13,295,68915,52957,667,"Walker County, Georgia",Walker County,Georgia,2022
13,297,74866,51489,657,"Walton County, Georgia",Walton County,Georgia,2005
13,297,79388,53152,503,"Walton County, Georgia",Walton County,Georgia,2006
13,297,83144,48205,495,"Walton County, Georgia",Walton County,Georgia,2007
13,297,85813,51771,504,"Walton County, Georgia",Walton County,Georgia,2008
13,297,87311,47466,656,"Walton County, Georgia",Walton County,Georgia,2009
13,297,84004,50173,548,"Walton County, Georgia",Walton County,Georgia,2010
13,297,84580,50129,608,"Walton County, Georgia",Walton County,Georgia,2011
13,297,84575,48703,580,"Walton County, Georgia",Walton County,Georgia,2012
13,297,85754,53233,624,"Walton County, Georgia",Walton County,Georgia,2013
13,297,87615,50895,587,"Walton County, Georgia",Walton County,Georgia,2014
13,297,88399,57278,706,"Walton County, Georgia",Walton County,Georgia,2015
13,297,90184,53202,719,"Walton County, Georgia",Walton County,Georgia,2016
13,297,91600,54867,642,"Walton County, Georgia",Walton County,Georgia,2017
13,297,93503,66640,752,"Walton County, Georgia",Walton County,Georgia,2018
13,297,94593,66176,743,"Walton County, Georgia",Walton County,Georgia,2019
13,297,99853,73151,753,"Walton County, Georgia",Walton County,Georgia,2021
13,297,103065,86240,875,"Walton County, Georgia",Walton County,Georgia,2022
13,313,89734,39581,482,"Whitfield County, Georgia",Whitfield County,Georgia,2005
13,313,92999,40375,471,"Whitfield County, Georgia",Whitfield County,Georgia,2006
13,313,93379,40406,497,"Whitfield County, Georgia",Whitfield County,Georgia,2007
13,313,93835,43529,501,"Whitfield County, Georgia",Whitfield County,Georgia,2008
13,313,93698,39145,489,"Whitfield County, Georgia",Whitfield County,Georgia,2009
13,313,102934,39423,514,"Whitfield County, Georgia",Whitfield County,Georgia,2010
13,313,103184,36928,504,"Whitfield County, Georgia",Whitfield County,Georgia,2011
13,313,103359,34972,507,"Whitfield County, Georgia",Whitfield County,Georgia,2012
13,313,102945,38126,522,"Whitfield County, Georgia",Whitfield County,Georgia,2013
13,313,103542,42069,507,"Whitfield County, Georgia",Whitfield County,Georgia,2014
13,313,104216,45894,563,"Whitfield County, Georgia",Whitfield County,Georgia,2015
13,313,104589,46399,543,"Whitfield County, Georgia",Whitfield County,Georgia,2016
13,313,104658,40717,531,"Whitfield County, Georgia",Whitfield County,Georgia,2017
13,313,104062,45028,588,"Whitfield County, Georgia",Whitfield County,Georgia,2018
13,313,104628,52198,591,"Whitfield County, Georgia",Whitfield County,Georgia,2019
13,313,102848,55519,673,"Whitfield County, Georgia",Whitfield County,Georgia,2021
13,313,103132,61037,729,"Whitfield County, Georgia",Whitfield County,Georgia,2022
15,001,164437,48524,742,"Hawaii County, Hawaii",Hawaii County,Hawaii,2005
15,001,171191,55390,804,"Hawaii County, Hawaii",Hawaii County,Hawaii,2006
15,001,173057,59111,871,"Hawaii County, Hawaii",Hawaii County,Hawaii,2007
15,001,175784,54044,906,"Hawaii County, Hawaii",Hawaii County,Hawaii,2008
15,001,177835,53828,921,"Hawaii County, Hawaii",Hawaii County,Hawaii,2009
15,001,185406,47100,860,"Hawaii County, Hawaii",Hawaii County,Hawaii,2010
15,001,186738,46479,778,"Hawaii County, Hawaii",Hawaii County,Hawaii,2011
15,001,189191,50285,851,"Hawaii County, Hawaii",Hawaii County,Hawaii,2012
15,001,190821,48399,883,"Hawaii County, Hawaii",Hawaii County,Hawaii,2013
15,001,194190,52788,896,"Hawaii County, Hawaii",Hawaii County,Hawaii,2014
15,001,196428,60033,966,"Hawaii County, Hawaii",Hawaii County,Hawaii,2015
15,001,198449,55750,987,"Hawaii County, Hawaii",Hawaii County,Hawaii,2016
15,001,200381,57545,963,"Hawaii County, Hawaii",Hawaii County,Hawaii,2017
15,001,200983,57571,999,"Hawaii County, Hawaii",Hawaii County,Hawaii,2018
15,001,201513,67075,1057,"Hawaii County, Hawaii",Hawaii County,Hawaii,2019
15,001,202906,69473,1149,"Hawaii County, Hawaii",Hawaii County,Hawaii,2021
15,001,206315,72568,1115,"Hawaii County, Hawaii",Hawaii County,Hawaii,2022
15,003,873177,60485,940,"Honolulu County, Hawaii",Honolulu County,Hawaii,2005
15,003,909863,63372,1045,"Honolulu County, Hawaii",Honolulu County,Hawaii,2006
15,003,905601,65367,1129,"Honolulu County, Hawaii",Honolulu County,Hawaii,2007
15,003,905034,70951,1227,"Honolulu County, Hawaii",Honolulu County,Hawaii,2008
15,003,907574,67744,1237,"Honolulu County, Hawaii",Honolulu County,Hawaii,2009
15,003,955775,68537,1233,"Honolulu County, Hawaii",Honolulu County,Hawaii,2010
15,003,963607,66146,1276,"Honolulu County, Hawaii",Honolulu County,Hawaii,2011
15,003,976372,71404,1334,"Honolulu County, Hawaii",Honolulu County,Hawaii,2012
15,003,983429,73388,1389,"Honolulu County, Hawaii",Honolulu County,Hawaii,2013
15,003,991788,74634,1447,"Honolulu County, Hawaii",Honolulu County,Hawaii,2014
15,003,998714,77273,1495,"Honolulu County, Hawaii",Honolulu County,Hawaii,2015
15,003,992605,80513,1489,"Honolulu County, Hawaii",Honolulu County,Hawaii,2016
15,003,988650,81284,1592,"Honolulu County, Hawaii",Honolulu County,Hawaii,2017
15,003,980080,84423,1593,"Honolulu County, Hawaii",Honolulu County,Hawaii,2018
15,003,974563,87470,1647,"Honolulu County, Hawaii",Honolulu County,Hawaii,2019
15,003,1000890,90704,1771,"Honolulu County, Hawaii",Honolulu County,Hawaii,2021
15,003,995638,96580,1738,"Honolulu County, Hawaii",Honolulu County,Hawaii,2022
15,007,67226,55246,935,"Kauai County, Hawaii",Kauai County,Hawaii,2010
15,007,67701,60751,1135,"Kauai County, Hawaii",Kauai County,Hawaii,2011
15,007,68434,59238,1051,"Kauai County, Hawaii",Kauai County,Hawaii,2012
15,007,69512,60155,1101,"Kauai County, Hawaii",Kauai County,Hawaii,2013
15,007,70475,64847,882,"Kauai County, Hawaii",Kauai County,Hawaii,2014
15,007,71735,77140,1104,"Kauai County, Hawaii",Kauai County,Hawaii,2015
15,007,72029,71344,1183,"Kauai County, Hawaii",Kauai County,Hawaii,2016
15,007,72159,83860,1258,"Kauai County, Hawaii",Kauai County,Hawaii,2017
15,007,72133,80921,1184,"Kauai County, Hawaii",Kauai County,Hawaii,2018
15,007,72293,81971,1179,"Kauai County, Hawaii",Kauai County,Hawaii,2019
15,007,73454,80582,1478,"Kauai County, Hawaii",Kauai County,Hawaii,2021
15,007,73810,87730,1636,"Kauai County, Hawaii",Kauai County,Hawaii,2022
15,009,138433,57573,912,"Maui County, Hawaii",Maui County,Hawaii,2005
15,009,141300,58771,1081,"Maui County, Hawaii",Maui County,Hawaii,2006
15,009,141843,63550,1163,"Maui County, Hawaii",Maui County,Hawaii,2007
15,009,143641,67619,1131,"Maui County, Hawaii",Maui County,Hawaii,2008
15,009,145203,60502,1186,"Maui County, Hawaii",Maui County,Hawaii,2009
15,009,155170,60617,1158,"Maui County, Hawaii",Maui County,Hawaii,2010
15,009,156693,60147,1092,"Maui County, Hawaii",Maui County,Hawaii,2011
15,009,158226,61207,1147,"Maui County, Hawaii",Maui County,Hawaii,2012
15,009,160195,65558,1134,"Maui County, Hawaii",Maui County,Hawaii,2013
15,009,163046,67013,1111,"Maui County, Hawaii",Maui County,Hawaii,2014
15,009,164593,70497,1284,"Maui County, Hawaii",Maui County,Hawaii,2015
15,009,165379,72257,1163,"Maui County, Hawaii",Maui County,Hawaii,2016
15,009,166271,80241,1247,"Maui County, Hawaii",Maui County,Hawaii,2017
15,009,167218,82885,1515,"Maui County, Hawaii",Maui County,Hawaii,2018
15,009,167488,80754,1506,"Maui County, Hawaii",Maui County,Hawaii,2019
15,009,164268,76273,1422,"Maui County, Hawaii",Maui County,Hawaii,2021
15,009,164365,94760,1464,"Maui County, Hawaii",Maui County,Hawaii,2022
16,001,336193,51240,581,"Ada County, Idaho",Ada County,Idaho,2005
16,001,359035,53868,632,"Ada County, Idaho",Ada County,Idaho,2006
16,001,373406,54607,661,"Ada County, Idaho",Ada County,Idaho,2007
16,001,380920,57039,706,"Ada County, Idaho",Ada County,Idaho,2008
16,001,384656,53631,712,"Ada County, Idaho",Ada County,Idaho,2009
16,001,393531,50612,658,"Ada County, Idaho",Ada County,Idaho,2010
16,001,400842,49643,684,"Ada County, Idaho",Ada County,Idaho,2011
16,001,409061,53909,692,"Ada County, Idaho",Ada County,Idaho,2012
16,001,416464,52542,703,"Ada County, Idaho",Ada County,Idaho,2013
16,001,426236,57716,740,"Ada County, Idaho",Ada County,Idaho,2014
16,001,434211,57399,777,"Ada County, Idaho",Ada County,Idaho,2015
16,001,444028,61301,801,"Ada County, Idaho",Ada County,Idaho,2016
16,001,456849,60858,855,"Ada County, Idaho",Ada County,Idaho,2017
16,001,469966,66405,908,"Ada County, Idaho",Ada County,Idaho,2018
16,001,481587,72021,997,"Ada County, Idaho",Ada County,Idaho,2019
16,001,511931,79279,1205,"Ada County, Idaho",Ada County,Idaho,2021
16,001,518907,87774,1388,"Ada County, Idaho",Ada County,Idaho,2022
16,005,75817,36357,518,"Bannock County, Idaho",Bannock County,Idaho,2005
16,005,78443,39774,454,"Bannock County, Idaho",Bannock County,Idaho,2006
16,005,79925,44374,464,"Bannock County, Idaho",Bannock County,Idaho,2007
16,005,80812,48816,508,"Bannock County, Idaho",Bannock County,Idaho,2008
16,005,82539,45878,494,"Bannock County, Idaho",Bannock County,Idaho,2009
16,005,83071,38396,499,"Bannock County, Idaho",Bannock County,Idaho,2010
16,005,83691,41097,488,"Bannock County, Idaho",Bannock County,Idaho,2011
16,005,83800,42832,500,"Bannock County, Idaho",Bannock County,Idaho,2012
16,005,83249,42174,513,"Bannock County, Idaho",Bannock County,Idaho,2013
16,005,83347,44018,510,"Bannock County, Idaho",Bannock County,Idaho,2014
16,005,83744,41530,548,"Bannock County, Idaho",Bannock County,Idaho,2015
16,005,84377,48429,551,"Bannock County, Idaho",Bannock County,Idaho,2016
16,005,85269,51612,567,"Bannock County, Idaho",Bannock County,Idaho,2017
16,005,87138,50748,583,"Bannock County, Idaho",Bannock County,Idaho,2018
16,005,87808,51989,576,"Bannock County, Idaho",Bannock County,Idaho,2019
16,005,88263,60736,668,"Bannock County, Idaho",Bannock County,Idaho,2021
16,005,89517,61452,744,"Bannock County, Idaho",Bannock County,Idaho,2022
16,019,90711,44290,468,"Bonneville County, Idaho",Bonneville County,Idaho,2005
16,019,94630,45325,497,"Bonneville County, Idaho",Bonneville County,Idaho,2006
16,019,96545,51065,550,"Bonneville County, Idaho",Bonneville County,Idaho,2007
16,019,99135,51585,526,"Bonneville County, Idaho",Bonneville County,Idaho,2008
16,019,101329,47414,566,"Bonneville County, Idaho",Bonneville County,Idaho,2009
16,019,104592,49482,543,"Bonneville County, Idaho",Bonneville County,Idaho,2010
16,019,105772,47828,531,"Bonneville County, Idaho",Bonneville County,Idaho,2011
16,019,106684,49450,546,"Bonneville County, Idaho",Bonneville County,Idaho,2012
16,019,107517,49884,582,"Bonneville County, Idaho",Bonneville County,Idaho,2013
16,019,108623,49626,569,"Bonneville County, Idaho",Bonneville County,Idaho,2014
16,019,110089,53355,671,"Bonneville County, Idaho",Bonneville County,Idaho,2015
16,019,112232,59706,625,"Bonneville County, Idaho",Bonneville County,Idaho,2016
16,019,114595,53478,635,"Bonneville County, Idaho",Bonneville County,Idaho,2017
16,019,116854,58729,659,"Bonneville County, Idaho",Bonneville County,Idaho,2018
16,019,119062,64618,682,"Bonneville County, Idaho",Bonneville County,Idaho,2019
16,019,127930,68614,780,"Bonneville County, Idaho",Bonneville County,Idaho,2021
16,019,129496,74154,934,"Bonneville County, Idaho",Bonneville County,Idaho,2022
16,027,161761,41363,521,"Canyon County, Idaho",Canyon County,Idaho,2005
16,027,173302,41804,558,"Canyon County, Idaho",Canyon County,Idaho,2006
16,027,179381,42869,583,"Canyon County, Idaho",Canyon County,Idaho,2007
16,027,183939,43546,598,"Canyon County, Idaho",Canyon County,Idaho,2008
16,027,186615,38653,578,"Canyon County, Idaho",Canyon County,Idaho,2009
16,027,189428,42732,590,"Canyon County, Idaho",Canyon County,Idaho,2010
16,027,191694,38470,547,"Canyon County, Idaho",Canyon County,Idaho,2011
16,027,193888,41555,574,"Canyon County, Idaho",Canyon County,Idaho,2012
16,027,198871,41941,585,"Canyon County, Idaho",Canyon County,Idaho,2013
16,027,203143,43250,626,"Canyon County, Idaho",Canyon County,Idaho,2014
16,027,207478,42786,623,"Canyon County, Idaho",Canyon County,Idaho,2015
16,027,211698,48437,677,"Canyon County, Idaho",Canyon County,Idaho,2016
16,027,216699,47324,724,"Canyon County, Idaho",Canyon County,Idaho,2017
16,027,223499,53374,707,"Canyon County, Idaho",Canyon County,Idaho,2018
16,027,229849,58945,818,"Canyon County, Idaho",Canyon County,Idaho,2019
16,027,243115,64314,936,"Canyon County, Idaho",Canyon County,Idaho,2021
16,027,251065,70818,1108,"Canyon County, Idaho",Canyon County,Idaho,2022
16,055,126079,36675,593,"Kootenai County, Idaho",Kootenai County,Idaho,2005
16,055,131507,40346,621,"Kootenai County, Idaho",Kootenai County,Idaho,2006
16,055,134442,46669,623,"Kootenai County, Idaho",Kootenai County,Idaho,2007
16,055,137475,50047,661,"Kootenai County, Idaho",Kootenai County,Idaho,2008
16,055,139390,47431,677,"Kootenai County, Idaho",Kootenai County,Idaho,2009
16,055,138901,42316,639,"Kootenai County, Idaho",Kootenai County,Idaho,2010
16,055,141132,47782,647,"Kootenai County, Idaho",Kootenai County,Idaho,2011
16,055,142357,46870,692,"Kootenai County, Idaho",Kootenai County,Idaho,2012
16,055,144265,54919,695,"Kootenai County, Idaho",Kootenai County,Idaho,2013
16,055,147326,48776,686,"Kootenai County, Idaho",Kootenai County,Idaho,2014
16,055,150346,47860,758,"Kootenai County, Idaho",Kootenai County,Idaho,2015
16,055,154311,51765,792,"Kootenai County, Idaho",Kootenai County,Idaho,2016
16,055,157637,57219,838,"Kootenai County, Idaho",Kootenai County,Idaho,2017
16,055,161505,55236,869,"Kootenai County, Idaho",Kootenai County,Idaho,2018
16,055,165697,62579,849,"Kootenai County, Idaho",Kootenai County,Idaho,2019
16,055,179789,67593,1073,"Kootenai County, Idaho",Kootenai County,Idaho,2021
16,055,183578,75328,1303,"Kootenai County, Idaho",Kootenai County,Idaho,2022
16,083,71334,38702,475,"Twin Falls County, Idaho",Twin Falls County,Idaho,2005
16,083,75541,39389,483,"Twin Falls County, Idaho",Twin Falls County,Idaho,2006
16,083,73086,39220,524,"Twin Falls County, Idaho",Twin Falls County,Idaho,2007
16,083,75613,41094,491,"Twin Falls County, Idaho",Twin Falls County,Idaho,2008
16,083,75296,40631,579,"Twin Falls County, Idaho",Twin Falls County,Idaho,2009
16,083,77517,42106,567,"Twin Falls County, Idaho",Twin Falls County,Idaho,2010
16,083,78005,42015,558,"Twin Falls County, Idaho",Twin Falls County,Idaho,2011
16,083,78595,40745,570,"Twin Falls County, Idaho",Twin Falls County,Idaho,2012
16,083,79957,47403,641,"Twin Falls County, Idaho",Twin Falls County,Idaho,2013
16,083,80914,43624,579,"Twin Falls County, Idaho",Twin Falls County,Idaho,2014
16,083,82375,45499,634,"Twin Falls County, Idaho",Twin Falls County,Idaho,2015
16,083,83514,51210,705,"Twin Falls County, Idaho",Twin Falls County,Idaho,2016
16,083,85124,51589,672,"Twin Falls County, Idaho",Twin Falls County,Idaho,2017
16,083,86081,51196,622,"Twin Falls County, Idaho",Twin Falls County,Idaho,2018
16,083,86878,56276,669,"Twin Falls County, Idaho",Twin Falls County,Idaho,2019
16,083,92243,52880,687,"Twin Falls County, Idaho",Twin Falls County,Idaho,2021
16,083,93696,63560,881,"Twin Falls County, Idaho",Twin Falls County,Idaho,2022
17,019,168902,39129,562,"Champaign County, Illinois",Champaign County,Illinois,2005
17,019,185682,43290,539,"Champaign County, Illinois",Champaign County,Illinois,2006
17,019,190260,43407,556,"Champaign County, Illinois",Champaign County,Illinois,2007
